dataset,run,best_solution,best_solution_size,validation_fitness,F1_test,CAC_test,best_test_fitness,best_solution_test_sensitivity,sfs_solution,sfs_validation_fitness,sfs_test_CAC,sfs_test_F1,sfs_size,sfs_test_sensitivity,no+5fold_solution,no+5fold_validation_fitness,no+5fold_test_CAC,no+5fold_test_F1,no+5fold_size,no+5fold_test_sensitivity
Biodegradeable,10,"1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0",21,0.8882180438157667,0.8211015680403435,0.8371212121212122,0.8248230535894843,0.8274478330658106,"1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0",0.8760951188986232,0.821969696969697,0.8054165947904088,21,0.8132584269662921,"1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0",0.8799378989132309,0.8295454545454546,0.8136967396929446,21,0.8217335473515248
Biodegradeable,11,"1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1",21,0.881992337164751,0.8257762325558935,0.8446969696969697,0.8285578522214303,0.8248796147672552,"1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1",0.8858990571625235,0.8409090909090909,0.8220224719101124,21,0.8220224719101124,"1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1",0.881992337164751,0.8371212121212122,0.8172775121927665,21,0.8164044943820224
Biodegradeable,12,"1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0",22,0.9077685320459887,0.8127807107398944,0.8295454545454546,0.8422939068100359,0.8189727126805779,"1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0",0.8703730102162034,0.8371212121212122,0.8219768845954804,19,0.8302086677367576,"1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0",0.8993838531410786,0.8409090909090909,0.8265331664580726,22,0.8358266452648475
Biodegradeable,13,"0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1",21,0.8876684264439365,0.7844759968625442,0.8068181818181818,0.8248230535894843,0.7852648475120385,"0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1",0.8689952137791934,0.8068181818181818,0.7844759968625442,21,0.7852648475120385,"0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1",0.8826144953312584,0.8106060606060606,0.7881219903691814,23,0.7881219903691814
Biodegradeable,14,"1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0",22,0.8457042665108123,0.8406911008067077,0.8560606060606061,0.8136967396929446,0.844494382022472,"1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0",0.8361640972040763,0.8446969696969697,0.826735605320869,20,0.8276404494382023,"1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0",0.8457042665108123,0.8636363636363636,0.8490757797116179,24,0.8529695024077046
Biodegradeable,15,"1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1",29,0.8858990571625235,0.8496381667113374,0.8712121212121212,0.8389727126805778,0.8365971107544141,"1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0",0.8774471354708584,0.8674242424242424,0.8446928313303639,25,0.8309791332263242,"1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1",0.881992337164751,0.8712121212121212,0.847554347826087,27,0.8310754414125201
Biodegradeable,16,"1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1",23,0.9011316453635105,0.8633776091081593,0.875,0.8651340996168582,0.8725842696629214,"1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0",0.8852672750977836,0.8560606060606061,0.8422939068100359,21,0.850016051364366,"1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1",0.8971361776738749,0.8674242424242424,0.85438499724214,23,0.8613483146067415
Biodegradeable,17,"1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0",21,0.903968253968254,0.7856289903991593,0.8068181818181818,0.8495481559879507,0.7880256821829856,"1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0",0.8912165614544016,0.7992424242424242,0.7772222841403028,18,0.7795505617977527,"1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0",0.9005356528576343,0.8106060606060606,0.7914560161779576,23,0.7964044943820224
Biodegradeable,18,"1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1",22,0.8714202220923437,0.8504249291784702,0.8674242424242424,0.8398467432950192,0.8475441412520064,"1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0",0.8597711140084021,0.8712121212121212,0.8551136363636365,19,0.8531621187800963,"1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1",0.8675192229866451,0.875,0.8612893467288678,20,0.8643017656500802
Biodegradeable,19,"0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0",27,0.8612893467288678,0.8513141426783479,0.8636363636363636,0.8682698343715294,0.8612520064205458,"0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0",0.857460458616528,0.8712121212121212,0.8581900910010112,23,0.8642054574638844,"0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0",0.8612893467288678,0.8712121212121212,0.8581900910010112,26,0.8642054574638844
Biodegradeable,20,"1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1",25,0.8959892837443858,0.8314176245210728,0.8484848484848485,0.8351875270125338,0.8332584269662922,"1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1",0.883795510281079,0.8446969696969697,0.8294224253407927,24,0.8359229534510433,"1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1",0.8949161717642937,0.8409090909090909,0.8220224719101124,24,0.8220224719101124
Biodegradeable,21,"0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1",25,0.8915571284125379,0.775803501437157,0.803030303030303,0.826735605320869,0.7713643659711076,"0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1",0.8832153690596561,0.8068181818181818,0.7794486215538847,25,0.7742215088282505,"0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1",0.8915571284125379,0.803030303030303,0.775803501437157,26,0.7713643659711076
Biodegradeable,22,"1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1",25,0.8774471354708584,0.7961389961389962,0.8143939393939394,0.8452839154193394,0.8020224719101123,"1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0",0.8406911008067077,0.8106060606060606,0.790383027377247,19,0.7936436597110754,"1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1",0.8696960529877242,0.8143939393939394,0.7961389961389962,26,0.8020224719101123
Biodegradeable,23,"0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0",24,0.8949161717642937,0.7831087742359514,0.8106060606060606,0.826735605320869,0.7770786516853933,"0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0",0.8721590909090909,0.8333333333333334,0.8066963988550888,27,0.7969823434991974,"0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0",0.8909991742361685,0.8257575757575758,0.7979098715303202,27,0.7885072231139647
Biodegradeable,24,"1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0",19,0.8721590909090909,0.8191217689193397,0.8333333333333334,0.8444759342111547,0.8301123595505617,"1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0",0.8721590909090909,0.8295454545454546,0.8154333742445663,18,0.827255216693419,"1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0",0.8721590909090909,0.8295454545454546,0.8154333742445663,18,0.827255216693419
Biodegradeable,25,"1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1",20,0.8858990571625235,0.8477031860361623,0.8674242424242424,0.8427736732821478,0.8392616372391652,"1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1",0.8628482368984999,0.8598484848484849,0.8399921372057595,21,0.8335473515248796,"1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1",0.8813483146067416,0.8863636363636364,0.8682020901284697,20,0.8563081861958266
Biodegradeable,26,"1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1",28,0.8925343971342505,0.8071523851870673,0.8257575757575758,0.830497592295345,0.8105939004815409,"1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1",0.8721590909090909,0.8333333333333334,0.81455938697318,22,0.8163081861958266,"1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1",0.8879017507185786,0.8295454545454546,0.8108491091757288,26,0.8134510433386838
Biodegradeable,27,"1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0",21,0.8904214559386974,0.7687108886107634,0.7878787878787878,0.8393032729315915,0.7765008025682183,"1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0",0.878736041815158,0.8143939393939394,0.7980989839396919,23,0.8075441412520065,"1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0",0.8826144953312584,0.8143939393939394,0.797136449887873,24,0.8047833065810595
Biodegradeable,28,"1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0",16,0.8832375055285271,0.8567049808429119,0.8712121212121212,0.8310624151332116,0.8586837881219904,"1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0",0.8611896155110088,0.8409090909090909,0.8229885057471265,14,0.8247833065810595,"1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0",0.8753399006757308,0.8674242424242424,0.8528826404700113,17,0.8558266452648475
Biodegradeable,29,"1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1",22,0.8482758620689654,0.8406911008067077,0.8560606060606061,0.8474478330658106,0.844494382022472,"1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0",0.8173929447274099,0.8371212121212122,0.8219768845954804,19,0.8302086677367576,"1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1",0.8444759342111547,0.8409090909090909,0.8239217429968875,20,0.8275441412520064
Breastcancer,0,"1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0",14,0.9924447991487098,0.938494623655914,0.9440559440559441,0.9697802197802198,0.9284067085953879,"1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0",0.9924447991487098,0.958041958041958,0.9542838874680307,11,0.9472746331236898,"1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0",0.9924447991487098,0.951048951048951,0.9464276157345464,16,0.9378406708595388
Breastcancer,1,"0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0",19,0.9848290598290598,0.9238064791133846,0.9300699300699301,0.9848901098901099,0.9172955974842767,"1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0",0.9541047188106011,0.951048951048951,0.9468937344156189,15,0.9417190775681341,"0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0",0.9771496003862039,0.9370629370629371,0.9311212202301312,20,0.9228511530398322
Breastcancer,2,"0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1",19,1.0,0.9390451832907075,0.9440559440559441,0.9774269928966061,0.9322851153039833,"1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1",0.9850589225589226,0.9440559440559441,0.9390451832907075,17,0.9322851153039833,"0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1",0.9925022440466762,0.9440559440559441,0.9390451832907075,15,0.9322851153039833
Breastcancer,3,"0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1",16,0.9848290598290598,0.9379070777247069,0.9440559440559441,0.9620669531540135,0.9245283018867925,"1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0",0.953695652173913,0.958041958041958,0.9538709677419355,10,0.9433962264150944,"0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1",0.9848290598290598,0.9440559440559441,0.9379070777247069,15,0.9245283018867925
Breastcancer,4,"1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1",19,1.0,0.9776014201430585,0.9790209790209791,0.9848901098901099,0.9794549266247379,"1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1",0.9849480602077592,0.972027972027972,0.970020964360587,15,0.970020964360587,"1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1",1.0,0.993006993006993,0.9924756642988688,20,0.9905660377358491
Breastcancer,5,"1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0",15,0.9848290598290598,0.9390451832907075,0.9440559440559441,0.9774269928966061,0.9322851153039833,"1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0",0.9848290598290598,0.9440559440559441,0.938494623655914,13,0.9284067085953879,"1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1",0.9848290598290598,0.9440559440559441,0.938494623655914,17,0.9284067085953879
Breastcancer,6,"1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0",16,0.9848290598290598,0.9379070777247069,0.9440559440559441,0.9772401718924081,0.9245283018867925,"1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0",0.9694031458737341,0.9230769230769231,0.9141984399716359,15,0.900104821802935,"1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0",0.9771496003862039,0.9230769230769231,0.9141984399716359,13,0.900104821802935
