f1_macro,accuracy,tn,fp,fn,tp,size,vector,wrapper_duration,archive_duration
0.719442165709598,0.7631578947368421,7,6,3,22,260,1011111010110111011011111110011111111111101010101111111111111111011111111111111111011110110111111011111110011111011011111011111011101101101011011111101100110111011111111111111010111111110011101110111011111111111111111111011111011111111111111011111111110110011111111111111111111111111111111011111111111011100111,137.10964369773865,121.15542244911194
0.7696969696969698,0.8157894736842105,7,6,1,24,44,0000000101000100000000000000010010010000000000001000000000000011000001000000000000010100000100000000000001010000000000001000100000001100000100100000000100100000000000000010000000000010000010000000100100011000110000100100000010000000010000000001000100010100000000001000000000000000110000000000000000000100000000,99.52941131591797,87.60434746742249
0.8782051282051282,0.8947368421052632,10,3,1,24,51,0110000000010000110001010000000000001010010100000000000000000000000001000110000100010010000000000000000000000000100000000000000010000000000011000100000001001010001000000000000010100000001010010000000010000000001000100000000000000011000001000011111101000101010000000110000000000000110000000000000000000000000000,99.07252478599548,86.68105983734131
0.7797101449275363,0.7894736842105263,11,2,6,19,142,0101110101111000000011010011000101110100111111010110100101000001110101001100010001011000011111100000101000011011100011110011000101111100001110010111111010010100000101010010010011010001001010100100100000110010000001010111001110001101001110010101001000101101010100011000010010001001111111110111001000110000010000,121.85465979576111,107.55679965019226
0.6140350877192983,0.7105263157894737,4,9,2,23,165,0111110100010001110101101011011100110011001001101101100000101101110010110101101100110100000111111010111111101000011000101011000101110101000101001001111100001001100000111111000111001101010000011011100111001011000010100111111110110110010010001001101111111000010011010111101011011100111010101001111100010010010011,120.90362882614136,106.57451009750366
0.7738095238095237,0.7894736842105263,10,3,5,20,48,0001000000010000000100000000001000000000000001000101000000010000001000010000111001000000011001000000000000001000000010100101000001000000000010000000100011000100000000000000000000000010000101000110000000011001000000000000010000100000000011000100000000100000000001000000110000000000000000010000100000000000010000,98.57728552818298,86.82648277282715
0.7661538461538461,0.7894736842105263,9,4,4,21,196,0110100101110111111100110111010110111001101101111001101101110111110111011110101101101101101101000110100110100100111010001001111101111111010011111011110111110001101001001011110011110111010101001100100001000111111100111011101110011011010001011001101001011001001111111111110100001000011111111101111111011110110111,126.98453283309937,111.38972806930542
0.8509803921568628,0.868421052631579,10,3,2,23,72,1110000000000000000001100010000000001000010000001001000100010011010100100010000100010100000100111001010100000011100000000000000010010001000000010010001011000110000000100000000000010000000100010001001001000010100000000000000100001000000000011000000100000110100000100100000000100001000000001001000100010111010011,106.31105160713196,92.81012773513794
0.8347826086956522,0.8421052631578947,12,1,5,20,236,1100011111111110110111111111101101011111110101010111101100110111111111011101100111110111011110100111101111111111111111111011100110100111111110111101111101111110101111110110111011101111111101110101011010111111100111101010101011001110100111111111101111111010111111001100001111100111111011111111110110111111110111,136.7021815776825,119.6853985786438
0.8246153846153846,0.8421052631578947,10,3,3,22,63,1000000011000000000000000001100001000000000010000011000001010000001000010011000000011111000000010000010000100000010001000000000000010010000000100100000010100001000100000001001010000001000010010100010011000001010000000001100001001000000011000000001100000000000100001000000000101000010100010000001000010000100000,102.3740804195404,89.2169337272644
